L I	L III	L II(Calc.)
-0.0875854	0.0088501	-0.0787354
-0.0900269	0.010376	-0.0796509
-0.0909424	0.00976563	-0.0811768
-0.0891113	0.00732422	-0.0817871
-0.0857544	0.00366211	-0.0820923
-0.0820923	0.000305176	-0.0817871
-0.0796509	-0.00152588	-0.0811768
-0.0769043	-0.00366211	-0.0805664
-0.0732422	-0.00671387	-0.0799561
-0.0701904	-0.0088501	-0.0790405
-0.0683594	-0.00976563	-0.078125
-0.065918	-0.010376	-0.0762939
-0.0637817	-0.0106812	-0.0744629
-0.0631714	-0.00915527	-0.0723267
-0.0637817	-0.00640869	-0.0701904
-0.0634766	-0.00488281	-0.0683594
-0.0619507	-0.00457764	-0.0665283
-0.0622559	-0.00213623	-0.0643921
-0.0640869	0.000915527	-0.0631714
-0.065918	0.00274658	-0.0631714
-0.0671387	0.00396729	-0.0631714
-0.0671387	0.00457764	-0.062561
-0.0668335	0.00549316	-0.0613403
-0.067749	0.00762939	-0.0601196
-0.0683594	0.00915527	-0.0592041
-0.0680542	0.00976563	-0.0582886
-0.0665283	0.00946045	-0.0570679
-0.062561	0.00701904	-0.055542
-0.0564575	0.00213623	-0.0543213
-0.0506592	-0.00305176	-0.0537109
-0.0482178	-0.00579834	-0.0540161
-0.0469971	-0.00732422	-0.0543213
-0.0448608	-0.00946045	-0.0543213
-0.0421143	-0.0115967	-0.0537109
-0.0402832	-0.0131226	-0.0534058
-0.0396729	-0.0134277	-0.0531006
-0.039978	-0.0125122	-0.0524902
-0.0411987	-0.010376	-0.0515747
-0.0415039	-0.00854492	-0.0500488
-0.0411987	-0.00701904	-0.0482178
-0.0411987	-0.00610352	-0.0473022
-0.0421143	-0.00518799	-0.0473022
-0.0442505	-0.00427246	-0.0485229
-0.0460815	-0.00366211	-0.0497437
-0.0473022	-0.00396729	-0.0512695
-0.0485229	-0.00488281	-0.0534058
-0.0494385	-0.00579834	-0.0552368
-0.0494385	-0.00732422	-0.0567627
-0.0482178	-0.00854492	-0.0567627
-0.0460815	-0.010376	-0.0564575
-0.0436401	-0.0125122	-0.0561523
-0.0411987	-0.0140381	-0.0552368
-0.0402832	-0.0134277	-0.0537109
-0.0402832	-0.012207	-0.0524902
-0.0387573	-0.0119019	-0.0506592
-0.0357056	-0.0128174	-0.0485229
-0.0344849	-0.012207	-0.0466919
-0.0360107	-0.00976563	-0.0457764
-0.038147	-0.00762939	-0.0457764
-0.039978	-0.00610352	-0.0460815
-0.0393677	-0.00762939	-0.0469971
-0.0396729	-0.00915527	-0.0488281
-0.0424194	-0.00976563	-0.0521851
-0.0439453	-0.0112915	-0.0552368
-0.0445557	-0.0128174	-0.057373
-0.0457764	-0.0134277	-0.0592041
-0.0476074	-0.0137329	-0.0613403
-0.0485229	-0.0146484	-0.0631714
-0.0469971	-0.017395	-0.0643921
-0.0442505	-0.0198364	-0.0640869
-0.0427246	-0.0201416	-0.0628662
-0.0411987	-0.0192261	-0.0604248
-0.0384521	-0.0189209	-0.057373
-0.0357056	-0.0186157	-0.0543213
-0.03479	-0.017395	-0.0521851
-0.0363159	-0.0149536	-0.0512695
-0.0411987	-0.0115967	-0.0527954
-0.0476074	-0.00823975	-0.0558472
-0.0512695	-0.00640869	-0.0576782
-0.0534058	-0.00518799	-0.0585938
-0.0558472	-0.00366211	-0.0595093
-0.0588989	-0.00305176	-0.0619507
-0.0604248	-0.00366211	-0.0640869
-0.0598145	-0.00579834	-0.0656128
-0.057373	-0.00976563	-0.0671387
-0.0521851	-0.015564	-0.067749
-0.045166	-0.0228882	-0.0680542
-0.0393677	-0.0286865	-0.0680542
-0.0375366	-0.0305176	-0.0680542
-0.0393677	-0.0289917	-0.0683594
-0.0427246	-0.0271606	-0.0698853
-0.045166	-0.0265503	-0.0717163
-0.0479126	-0.0259399	-0.0738525
-0.0518799	-0.0238037	-0.0756836
-0.0567627	-0.0201416	-0.0769043
-0.0616455	-0.0161743	-0.0778198
-0.0643921	-0.0140381	-0.0784302
-0.0643921	-0.0143433	-0.0787354
-0.0622559	-0.0164795	-0.0787354
-0.0585938	-0.0192261	-0.0778198
-0.057373	-0.0186157	-0.0759888
-0.0585938	-0.015564	-0.0741577
-0.0595093	-0.0125122	-0.0720215
-0.0592041	-0.010376	-0.0695801
-0.0585938	-0.00854492	-0.0671387
-0.0588989	-0.00610352	-0.0650024
-0.0588989	-0.00457764	-0.0634766
-0.0585938	-0.00488281	-0.0634766
-0.0567627	-0.00701904	-0.0637817
-0.0534058	-0.0106812	-0.0640869
-0.0491333	-0.0164795	-0.0656128
-0.0442505	-0.0234985	-0.067749
-0.0393677	-0.0302124	-0.0695801
-0.0354004	-0.0357056	-0.071106
-0.0326538	-0.0387573	-0.0714111
-0.0314331	-0.0393677	-0.0708008
-0.0317383	-0.0375366	-0.0692749
-0.03479	-0.0326538	-0.0674438
-0.0415039	-0.0244141	-0.065918
-0.0494385	-0.0152588	-0.0646973
-0.055542	-0.00762939	-0.0631714
-0.0601196	-0.00152588	-0.0616455
-0.0634766	0.00305176	-0.0604248
-0.0640869	0.00427246	-0.0598145
-0.0619507	0.00274658	-0.0592041
-0.0585938	0	-0.0585938
-0.0546265	-0.00335693	-0.0579834
-0.0500488	-0.00762939	-0.0576782
-0.0448608	-0.012207	-0.0570679
-0.0378418	-0.0167847	-0.0546265
-0.0320435	-0.0198364	-0.0518799
-0.0289917	-0.0204468	-0.0494385
-0.0271606	-0.0189209	-0.0460815
-0.0262451	-0.0161743	-0.0424194
-0.0250244	-0.012207	-0.0372314
-0.0238037	-0.00823975	-0.0320435
-0.0250244	-0.00305176	-0.0280762
-0.0274658	0.00366211	-0.0238037
-0.0299072	0.0100708	-0.0198364
-0.0305176	0.0152588	-0.0152588
-0.0296021	0.0195313	-0.0100708
-0.0280762	0.022583	-0.00549316
-0.0268555	0.0256348	-0.0012207
-0.0250244	0.0280762	0.00305176
-0.0213623	0.0283813	0.00701904
-0.0164795	0.0262451	0.00976563
-0.0112915	0.0222778	0.0109863
-0.00793457	0.0201416	0.012207
-0.00549316	0.0186157	0.0131226
-0.000305176	0.0149536	0.0146484
0.00823975	0.00854492	0.0167847
0.0158691	0.00305176	0.0189209
0.0241089	-0.00244141	0.0216675
0.0335693	-0.0088501	0.0247192
0.0424194	-0.0149536	0.0274658
0.0476074	-0.0180054	0.0296021
0.0500488	-0.0186157	0.0314331
0.0494385	-0.0177002	0.0317383
0.0476074	-0.0164795	0.0311279
0.0454712	-0.0167847	0.0286865
0.0424194	-0.0198364	0.022583
0.0372314	-0.0222778	0.0149536
0.0280762	-0.0210571	0.00701904
0.015564	-0.017395	-0.00183105
0.00305176	-0.0146484	-0.0115967
-0.00762939	-0.0140381	-0.0216675
-0.0143433	-0.015564	-0.0299072
-0.0158691	-0.0201416	-0.0360107
-0.0140381	-0.0256348	-0.0396729
-0.0134277	-0.0289917	-0.0424194
-0.0158691	-0.0286865	-0.0445557
-0.0186157	-0.0274658	-0.0460815
-0.0201416	-0.0265503	-0.0466919
-0.0201416	-0.0262451	-0.0463867
-0.0204468	-0.0262451	-0.0466919
-0.022583	-0.0247192	-0.0473022
-0.0274658	-0.0222778	-0.0497437
-0.0344849	-0.0186157	-0.0531006
-0.0418091	-0.015564	-0.057373
-0.0479126	-0.0137329	-0.0616455
-0.0524902	-0.0137329	-0.0662231
-0.055542	-0.0152588	-0.0708008
-0.0585938	-0.0161743	-0.0747681
-0.0610352	-0.0177002	-0.0787354
-0.0628662	-0.0195313	-0.0823975
-0.0640869	-0.0213623	-0.0854492
-0.0640869	-0.0241089	-0.0881958
-0.0628662	-0.027771	-0.0906372
-0.0616455	-0.0305176	-0.0921631
-0.06073	-0.032959	-0.093689
-0.0595093	-0.0357056	-0.0952148
-0.0585938	-0.0375366	-0.0961304
-0.0595093	-0.0372314	-0.0967407
-0.0619507	-0.0350952	-0.0970459
-0.0646973	-0.0323486	-0.0970459
-0.0671387	-0.0286865	-0.0958252
-0.0692749	-0.0244141	-0.093689
-0.0708008	-0.020752	-0.0915527
-0.0717163	-0.0183105	-0.0900269
-0.0714111	-0.0189209	-0.090332
-0.0717163	-0.0228882	-0.0946045
-0.072937	-0.0302124	-0.103149
-0.0726318	-0.0424194	-0.115051
-0.0704956	-0.0576782	-0.128174
-0.0680542	-0.0732422	-0.141296
-0.0653076	-0.0854492	-0.150757
-0.0628662	-0.0915527	-0.154419
-0.057373	-0.0900269	-0.1474
-0.0469971	-0.0784302	-0.125427
-0.0296021	-0.0561523	-0.0857544
-0.00152588	-0.0256348	-0.0271606
0.0384521	0.0119019	0.050354
0.0915527	0.0537109	0.145264
0.158386	0.0979614	0.256348
0.236816	0.146179	0.382996
0.322571	0.198669	0.52124
0.411987	0.249023	0.661011
0.498962	0.288696	0.787659
0.577393	0.314026	0.891418
0.641479	0.326233	0.967712
0.68573	0.325623	1.01135
0.705261	0.311584	1.01685
0.697327	0.283813	0.98114
0.661621	0.243225	0.904846
0.59845	0.193787	0.792236
0.509644	0.13916	0.648804
0.403442	0.0814819	0.484924
0.288696	0.0231934	0.31189
0.17395	-0.0326538	0.141296
0.065918	-0.0814819	-0.015564
-0.0302124	-0.119324	-0.149536
-0.110168	-0.144958	-0.255127
-0.171509	-0.159302	-0.330811
-0.212402	-0.1651	-0.377502
-0.233154	-0.163574	-0.396729
-0.235291	-0.158997	-0.394287
-0.223389	-0.151672	-0.375061
-0.203247	-0.141907	-0.345154
-0.178528	-0.130005	-0.308533
-0.153809	-0.116272	-0.270081
-0.132141	-0.102539	-0.23468
-0.115662	-0.0881958	-0.203857
-0.10437	-0.0735474	-0.177917
-0.0976563	-0.0598145	-0.157471
-0.0927734	-0.0494385	-0.142212
-0.0878906	-0.0424194	-0.13031
-0.083313	-0.0384521	-0.121765
-0.0820923	-0.0350952	-0.117188
-0.0839233	-0.0314331	-0.115356
-0.0866699	-0.0280762	-0.114746
-0.0891113	-0.0259399	-0.115051
-0.0912476	-0.0256348	-0.116882
-0.0921631	-0.0271606	-0.119324
-0.0921631	-0.0292969	-0.12146
-0.0912476	-0.0311279	-0.122375
-0.0912476	-0.0320435	-0.123291
-0.0915527	-0.0326538	-0.124207
-0.0915527	-0.0338745	-0.125427
-0.0900269	-0.0360107	-0.126038
-0.0857544	-0.038147	-0.123901
-0.0802612	-0.0396729	-0.119934
-0.0750732	-0.0415039	-0.116577
-0.0701904	-0.043335	-0.113525
-0.0656128	-0.0442505	-0.109863
-0.062561	-0.0436401	-0.106201
-0.0592041	-0.0427246	-0.101929
-0.0552368	-0.0418091	-0.0970459
-0.0512695	-0.0415039	-0.0927734
-0.0485229	-0.0408936	-0.0894165
-0.0473022	-0.039978	-0.0872803
-0.0463867	-0.039978	-0.0863647
-0.0457764	-0.039978	-0.0857544
-0.045166	-0.039978	-0.085144
-0.0448608	-0.0393677	-0.0842285
-0.0457764	-0.038147	-0.0839233
-0.0469971	-0.0369263	-0.0839233
-0.0469971	-0.0360107	-0.0830078
-0.045166	-0.0360107	-0.0811768
-0.0430298	-0.0363159	-0.0793457
-0.0415039	-0.0372314	-0.0787354
-0.0387573	-0.0387573	-0.0775146
-0.0360107	-0.0396729	-0.0756836
-0.03479	-0.038147	-0.072937
-0.032959	-0.0363159	-0.0692749
-0.0296021	-0.0360107	-0.0656128
-0.0271606	-0.0363159	-0.0634766
-0.0253296	-0.0366211	-0.0619507
-0.0234985	-0.0363159	-0.0598145
-0.0222778	-0.0344849	-0.0567627
-0.020752	-0.0320435	-0.0527954
-0.017395	-0.0317383	-0.0491333
-0.0128174	-0.0326538	-0.0454712
-0.0106812	-0.0323486	-0.0430298
-0.00976563	-0.0314331	-0.0411987
-0.00854492	-0.0317383	-0.0402832
-0.00640869	-0.0335693	-0.039978
-0.00366211	-0.0363159	-0.039978
0	-0.0396729	-0.0396729
0.00488281	-0.043335	-0.0384521
0.00854492	-0.0454712	-0.0369263
0.0106812	-0.0454712	-0.03479
0.0128174	-0.0457764	-0.032959
0.0164795	-0.0463867	-0.0299072
0.0210571	-0.0479126	-0.0268555
0.0262451	-0.0491333	-0.0228882
0.0317383	-0.050354	-0.0186157
0.038147	-0.0515747	-0.0134277
0.0439453	-0.0521851	-0.00823975
0.0482178	-0.0521851	-0.00396729
0.0518799	-0.0521851	-0.000305176
0.0570679	-0.0527954	0.00427246
0.0637817	-0.0543213	0.00946045
0.071106	-0.0558472	0.0152588
0.0765991	-0.057373	0.0192261
0.0808716	-0.0582886	0.022583
0.0848389	-0.0585938	0.0262451
0.0891113	-0.0592041	0.0299072
0.0946045	-0.0598145	0.03479
0.101318	-0.0604248	0.0408936
0.109253	-0.0616455	0.0476074
0.117493	-0.0631714	0.0543213
0.124512	-0.0634766	0.0610352
0.13031	-0.0619507	0.0683594
0.134583	-0.0598145	0.0747681
0.13916	-0.0579834	0.0811768
0.144958	-0.0567627	0.0881958
0.151672	-0.0549316	0.0967407
0.156555	-0.0518799	0.104675
0.158691	-0.0476074	0.111084
0.160828	-0.045166	0.115662
0.1651	-0.0454712	0.119629
0.169983	-0.0463867	0.123596
0.17395	-0.0466919	0.127258
0.178833	-0.0479126	0.13092
0.185547	-0.0506592	0.134888
0.19165	-0.0531006	0.13855
0.193176	-0.0524902	0.140686
0.191956	-0.050354	0.141602
0.19104	-0.0494385	0.141602
0.188293	-0.0479126	0.140381
0.184631	-0.0448608	0.139771
0.180969	-0.0408936	0.140076
0.176697	-0.0366211	0.140076
0.172119	-0.0314331	0.140686
0.166626	-0.0259399	0.140686
0.160217	-0.0210571	0.13916
0.153503	-0.0170898	0.136414
0.146484	-0.0125122	0.133972
0.13916	-0.00732422	0.131836
0.131531	-0.00305176	0.128479
0.12085	0.00183105	0.122681
0.107727	0.00762939	0.115356
0.0933838	0.0125122	0.105896
0.0799561	0.0164795	0.0964355
0.0653076	0.0204468	0.0857544
0.0494385	0.0244141	0.0738525
0.0338745	0.0274658	0.0613403
0.0198364	0.0286865	0.0485229
0.00823975	0.0283813	0.0366211
-0.00183105	0.027771	0.0259399
-0.0115967	0.0265503	0.0149536
-0.020752	0.0250244	0.00427246
-0.0296021	0.0234985	-0.00610352
-0.0372314	0.0216675	-0.015564
-0.043335	0.0195313	-0.0238037
-0.0479126	0.0167847	-0.0311279
-0.0518799	0.0146484	-0.0372314
-0.0561523	0.0137329	-0.0424194
-0.0601196	0.0134277	-0.0466919
-0.0640869	0.0128174	-0.0512695
-0.067749	0.0119019	-0.0558472
-0.0714111	0.010376	-0.0610352
-0.0778198	0.0106812	-0.0671387
-0.0866699	0.0140381	-0.0726318
-0.0909424	0.0152588	-0.0756836
-0.0897217	0.0128174	-0.0769043
-0.0869751	0.00976563	-0.0772095
-0.0848389	0.00762939	-0.0772095
-0.0823975	0.00579834	-0.0765991
-0.0787354	0.00305176	-0.0756836
-0.0747681	0.000610352	-0.0741577
-0.0708008	-0.00213623	-0.072937
-0.0662231	-0.00518799	-0.0714111
-0.0628662	-0.00793457	-0.0708008
-0.0619507	-0.00976563	-0.0717163
-0.0634766	-0.010376	-0.0738525
-0.0668335	-0.0100708	-0.0769043
-0.0708008	-0.00976563	-0.0805664
-0.0759888	-0.00762939	-0.0836182
-0.0823975	-0.00427246	-0.0866699
-0.0863647	-0.00244141	-0.0888062
-0.0875854	-0.00305176	-0.0906372
-0.088501	-0.00244141	-0.0909424
-0.0909424	0.000610352	-0.090332
-0.0942993	0.00396729	-0.090332
-0.0973511	0.00701904	-0.090332
-0.100098	0.0088501	-0.0912476
-0.103149	0.0109863	-0.0921631
-0.106201	0.0131226	-0.0930786
-0.107422	0.0137329	-0.093689
-0.106812	0.0128174	-0.0939941
-0.106201	0.012207	-0.0939941
-0.105896	0.0112915	-0.0946045
-0.10437	0.0088501	-0.09552
-0.100708	0.00488281	-0.0958252
-0.0949097	-0.000915527	-0.0958252
-0.0869751	-0.00762939	-0.0946045
-0.0793457	-0.0137329	-0.0930786
-0.0726318	-0.0186157	-0.0912476
-0.0650024	-0.0238037	-0.0888062
-0.0576782	-0.0292969	-0.0869751
-0.0521851	-0.0323486	-0.0845337
-0.0497437	-0.0314331	-0.0811768
-0.0479126	-0.0280762	-0.0759888
-0.0463867	-0.0241089	-0.0704956
-0.0476074	-0.0189209	-0.0665283
-0.0527954	-0.0115967	-0.0643921
-0.0595093	-0.00305176	-0.062561
-0.0671387	0.00671387	-0.0604248
-0.0744629	0.0158691	-0.0585938
-0.0790405	0.0216675	-0.057373
-0.0799561	0.0231934	-0.0567627
-0.0784302	0.022583	-0.0558472
-0.0769043	0.0219727	-0.0549316
-0.0747681	0.0198364	-0.0549316
-0.0708008	0.0158691	-0.0549316
-0.065918	0.0115967	-0.0543213
-0.06073	0.00701904	-0.0537109
-0.0558472	0.00274658	-0.0531006
-0.0546265	0.0012207	-0.0534058
-0.0567627	0.00274658	-0.0540161
-0.0576782	0.00305176	-0.0546265
-0.055542	0.0012207	-0.0543213
-0.0552368	0.00152588	-0.0537109
-0.0564575	0.00366211	-0.0527954
-0.0582886	0.00610352	-0.0521851
-0.0570679	0.00549316	-0.0515747
-0.0521851	0.0012207	-0.0509644
-0.0463867	-0.00396729	-0.050354
-0.0424194	-0.00732422	-0.0497437
-0.039978	-0.0088501	-0.0488281
-0.0375366	-0.0109863	-0.0485229
-0.0341797	-0.0146484	-0.0488281
-0.0320435	-0.0170898	-0.0491333
-0.0320435	-0.0177002	-0.0497437
-0.0341797	-0.0164795	-0.0506592
-0.0378418	-0.0143433	-0.0521851
-0.0421143	-0.0106812	-0.0527954
-0.0454712	-0.00732422	-0.0527954
-0.0479126	-0.00427246	-0.0521851
-0.0506592	-0.00152588	-0.0521851
-0.0537109	0	-0.0537109
-0.055542	0.000305176	-0.0552368
-0.0558472	-0.0012207	-0.0570679
-0.0534058	-0.00457764	-0.0579834
-0.0485229	-0.00946045	-0.0579834
-0.0418091	-0.0152588	-0.0570679
-0.0366211	-0.020752	-0.057373
-0.03479	-0.0234985	-0.0582886
-0.0335693	-0.0250244	-0.0585938
-0.0299072	-0.0274658	-0.057373
-0.0238037	-0.0314331	-0.0552368
-0.0198364	-0.0320435	-0.0518799
-0.0228882	-0.0265503	-0.0494385
-0.0289917	-0.0189209	-0.0479126
-0.0338745	-0.0131226	-0.0469971
-0.0363159	-0.00976563	-0.0460815
-0.0387573	-0.00701904	-0.0457764
-0.0421143	-0.00457764	-0.0466919
-0.0463867	-0.00183105	-0.0482178
-0.0506592	0	-0.0506592
-0.0546265	0.0012207	-0.0534058
-0.0579834	0.00152588	-0.0564575
-0.06073	0.000610352	-0.0601196
-0.0616455	-0.0012207	-0.0628662
-0.0598145	-0.00335693	-0.0631714
-0.0564575	-0.00579834	-0.0622559
-0.0521851	-0.0088501	-0.0610352
-0.0482178	-0.0119019	-0.0601196
-0.0439453	-0.0158691	-0.0598145
-0.0405884	-0.0195313	-0.0601196
-0.0378418	-0.022583	-0.0604248
-0.0350952	-0.0259399	-0.0610352
-0.0326538	-0.0299072	-0.062561
-0.0311279	-0.032959	-0.0640869
-0.0308228	-0.0344849	-0.0653076
-0.0317383	-0.0341797	-0.065918
-0.0335693	-0.0323486	-0.065918
-0.0360107	-0.0296021	-0.0656128
-0.0378418	-0.0259399	-0.0637817
-0.038147	-0.0228882	-0.0610352
-0.0375366	-0.0204468	-0.0579834
-0.0375366	-0.0186157	-0.0561523
-0.0384521	-0.0177002	-0.0561523
-0.0390625	-0.0183105	-0.057373
-0.0396729	-0.0192261	-0.0588989
-0.0415039	-0.0201416	-0.0616455
-0.0439453	-0.0204468	-0.0643921
-0.0463867	-0.0201416	-0.0665283
-0.0482178	-0.0198364	-0.0680542
-0.0494385	-0.0195313	-0.0689697
-0.0497437	-0.0198364	-0.0695801
-0.0476074	-0.0198364	-0.0674438
-0.043335	-0.020752	-0.0640869
-0.0384521	-0.0228882	-0.0613403
-0.0344849	-0.0244141	-0.0588989
-0.0338745	-0.0238037	-0.0576782
-0.032959	-0.0238037	-0.0567627
-0.0320435	-0.0244141	-0.0564575
-0.0323486	-0.0238037	-0.0561523
-0.03479	-0.0222778	-0.0570679
-0.038147	-0.0204468	-0.0585938
-0.0402832	-0.0189209	-0.0592041
-0.0418091	-0.0167847	-0.0585938
-0.0427246	-0.0146484	-0.057373
-0.043335	-0.0131226	-0.0564575
-0.0442505	-0.0119019	-0.0561523
-0.0442505	-0.0119019	-0.0561523
-0.0442505	-0.0119019	-0.0561523
-0.0448608	-0.0115967	-0.0564575
-0.045166	-0.012207	-0.057373
-0.0460815	-0.0134277	-0.0595093
-0.0473022	-0.0149536	-0.0622559
-0.0476074	-0.0170898	-0.0646973
-0.0479126	-0.0189209	-0.0668335
-0.0466919	-0.0204468	-0.0671387
-0.0448608	-0.022583	-0.0674438
-0.0430298	-0.0253296	-0.0683594
-0.0402832	-0.0280762	-0.0683594
-0.0375366	-0.0314331	-0.0689697
-0.0350952	-0.0350952	-0.0701904
-0.0317383	-0.0390625	-0.0708008
-0.0268555	-0.0436401	-0.0704956
-0.0247192	-0.0460815	-0.0708008
-0.0271606	-0.0439453	-0.071106
-0.0335693	-0.0384521	-0.0720215
-0.0402832	-0.0332642	-0.0735474
-0.0457764	-0.0296021	-0.0753784
-0.0497437	-0.0259399	-0.0756836
-0.0537109	-0.0210571	-0.0747681
-0.0579834	-0.015564	-0.0735474
-0.0619507	-0.010376	-0.0723267
-0.0640869	-0.00610352	-0.0701904
-0.0640869	-0.00396729	-0.0680542
-0.062561	-0.00366211	-0.0662231
-0.0585938	-0.00518799	-0.0637817
-0.0531006	-0.00762939	-0.06073
-0.0466919	-0.00976563	-0.0564575
-0.0402832	-0.012207	-0.0524902
-0.03479	-0.0143433	-0.0491333
-0.0299072	-0.0161743	-0.0460815
-0.0265503	-0.0170898	-0.0436401
-0.0244141	-0.017395	-0.0418091
-0.0234985	-0.0170898	-0.0405884
-0.022583	-0.0164795	-0.0390625
-0.020752	-0.0161743	-0.0369263
-0.0189209	-0.015564	-0.0344849
-0.0167847	-0.0137329	-0.0305176
-0.0137329	-0.012207	-0.0259399
-0.0106812	-0.010376	-0.0210571
-0.0088501	-0.00701904	-0.0158691
-0.00823975	-0.00244141	-0.0106812
-0.00701904	0.00183105	-0.00518799
-0.00427246	0.00366211	-0.000610352
-0.00152588	0.00396729	0.00244141
0.00152588	0.00305176	0.00457764
0.00549316	0.000610352	0.00610352
0.00915527	-0.000915527	0.00823975
0.0140381	-0.00274658	0.0112915
0.020752	-0.00610352	0.0146484
0.0283813	-0.010376	0.0180054
0.0344849	-0.0137329	0.020752
0.039978	-0.0164795	0.0234985
0.0442505	-0.0183105	0.0259399
0.0463867	-0.0192261	0.0271606
0.0442505	-0.0180054	0.0262451
0.039978	-0.0161743	0.0238037
0.0341797	-0.0152588	0.0189209
0.0280762	-0.0161743	0.0119019
0.022583	-0.0189209	0.00366211
0.0167847	-0.022583	-0.00579834
0.0112915	-0.0265503	-0.0152588
0.00762939	-0.0314331	-0.0238037
0.00640869	-0.0366211	-0.0302124
0.00701904	-0.0424194	-0.0354004
0.0088501	-0.0494385	-0.0405884
0.00976563	-0.0558472	-0.0460815
0.0088501	-0.0601196	-0.0512695
0.00610352	-0.0616455	-0.055542
0.00274658	-0.0604248	-0.0576782
-0.00244141	-0.057373	-0.0598145
-0.00946045	-0.0531006	-0.062561
-0.0180054	-0.0482178	-0.0662231
-0.0268555	-0.0421143	-0.0689697
-0.0369263	-0.0341797	-0.071106
-0.0476074	-0.0265503	-0.0741577
-0.055542	-0.0210571	-0.0765991
-0.0604248	-0.0180054	-0.0784302
-0.0634766	-0.0167847	-0.0802612
-0.0653076	-0.0167847	-0.0820923
-0.0653076	-0.0183105	-0.0836182
-0.0665283	-0.0201416	-0.0866699
-0.0674438	-0.022583	-0.0900269
-0.0671387	-0.0262451	-0.0933838
-0.0653076	-0.0308228	-0.0961304
-0.0622559	-0.0366211	-0.098877
-0.0604248	-0.0418091	-0.102234
-0.06073	-0.0457764	-0.106506
-0.0604248	-0.0494385	-0.109863
-0.0598145	-0.0527954	-0.11261
-0.0619507	-0.0537109	-0.115662
-0.0640869	-0.0524902	-0.116577
-0.0665283	-0.050354	-0.116882
-0.0708008	-0.0463867	-0.117188
-0.0753784	-0.0411987	-0.116577
-0.0787354	-0.0366211	-0.115356
-0.0808716	-0.0326538	-0.113525
-0.0827026	-0.0299072	-0.11261
-0.0845337	-0.0296021	-0.114136
-0.0860596	-0.0338745	-0.119934
-0.0878906	-0.0427246	-0.130615
-0.0891113	-0.055542	-0.144653
-0.0881958	-0.0708008	-0.158997
-0.0872803	-0.0854492	-0.172729
-0.0866699	-0.0964355	-0.183105
-0.0836182	-0.101624	-0.185242
-0.0744629	-0.0997925	-0.174255
-0.0576782	-0.0897217	-0.1474
-0.0317383	-0.0704956	-0.102234
0.00457764	-0.0411987	-0.0366211
0.0527954	-0.00396729	0.0488281
0.114746	0.0378418	0.152588
0.189209	0.0836182	0.272827
0.274963	0.133667	0.40863
0.369873	0.185852	0.555725
0.469055	0.234375	0.70343
0.56427	0.273132	0.837402
0.648193	0.299683	0.947876
0.715637	0.312195	1.02783
0.762634	0.308838	1.07147
0.786133	0.28717	1.0733
0.78186	0.248413	1.03027
0.746765	0.197144	0.943909
0.681763	0.136414	0.818176
0.586853	0.0732422	0.660095
0.46814	0.0109863	0.479126
0.33844	-0.0485229	0.289917
0.209961	-0.101929	0.108032
0.0891113	-0.144043	-0.0549316
-0.0177002	-0.172729	-0.19043
-0.105896	-0.188293	-0.294189
-0.173035	-0.190125	-0.363159
-0.21759	-0.183105	-0.400696
-0.236816	-0.17395	-0.410767
-0.234985	-0.163269	-0.398254
-0.219116	-0.149841	-0.368958
-0.195618	-0.133667	-0.329285
-0.170593	-0.117188	-0.287781
-0.146484	-0.102539	-0.249023
-0.126343	-0.0897217	-0.216064
-0.112915	-0.0762939	-0.189209
-0.106506	-0.0631714	-0.169678
-0.104065	-0.0512695	-0.155334
-0.103149	-0.0427246	-0.145874
-0.102844	-0.0375366	-0.140381
-0.102539	-0.0350952	-0.137634
-0.102844	-0.0350952	-0.137939
-0.103455	-0.0372314	-0.140686
-0.102844	-0.0415039	-0.144348
-0.101624	-0.0466919	-0.148315
-0.100098	-0.0509644	-0.151062
-0.0985718	-0.0540161	-0.152588
-0.0976563	-0.0543213	-0.151978
-0.0973511	-0.0527954	-0.150146
-0.0970459	-0.0506592	-0.147705
-0.0949097	-0.0497437	-0.144653
-0.090332	-0.0500488	-0.140381
-0.0839233	-0.0512695	-0.135193
-0.0772095	-0.0527954	-0.130005
-0.0692749	-0.0549316	-0.124207
-0.0613403	-0.0582886	-0.119629
-0.0549316	-0.0616455	-0.116577
-0.0506592	-0.0643921	-0.115051
-0.0479126	-0.0653076	-0.11322
-0.0460815	-0.0646973	-0.110779
-0.0463867	-0.062561	-0.108948
-0.0485229	-0.0598145	-0.108337
-0.0509644	-0.057373	-0.108337
-0.0527954	-0.055542	-0.108337
-0.0546265	-0.0531006	-0.107727
-0.0564575	-0.0509644	-0.107422
-0.0582886	-0.0491333	-0.107422
-0.0585938	-0.0482178	-0.106812
-0.0561523	-0.0494385	-0.105591
-0.0521851	-0.0515747	-0.10376
-0.0494385	-0.0521851	-0.101624
-0.0494385	-0.050354	-0.0997925
